	S1-70A	S1-77A	S1-88A	S1-73A	S1-90A	S1-79A	S1-47A	S1-69A	S1-55A	S1-3A	S1-89A	S1-91A	S1-53A	S1-61A	S1-54A	S1-83A	S1-35A	S1-39A	S1-62A	S1-87A	S1-6A	S1-78A	S1-52A	S1-22A	S2-12	S2-64	S2-45	S2-50	S2-35	S2-25	S2-32	S2-56	S2-82	S2-46	S2-55	S2-20	S2-22	S2-80	S2-38	S2-13	S2-4	S2-61	S2-92	S2-54	S2-73	S2-90	S2-88	S2-3	S3-10	S3-71	S3-24	S3-12	S3-73	S3-84	S3-58	S3-45	S3-29	S3-43	S3-27	S3-68	S3-75	S3-14	S3-3	S3-78	S3-81	S3-37	S3-98	S3-23	S3-79	S3-52	S3-91
Anti IgM Thermo Fisher	1.1994355825428331	0.864518821983453	-0.8365811462008929	1.243794360459791	0.9499153012101619	0.6071602461107465	0.2292039199129229	-0.6791682912037877	1.2347754313349408	0.5989073272209767	-0.4696955890984959	0.8520824877681038	0.09196113125627912	-0.2907529024103492	-0.5555103910003362	0.5647731054515852	0.9523451518790039	-0.7164875605005122	0.676182334197862	0.97549008939239	-0.24189341474863701	1.2662198206706716	0.9124478418539475	2.12286870700713	0.4296520625825177	1.5959507361310319	1.2275064971067824	1.1566800067711047	1.2375643473104843	0.8546730141526035	1.1765963937847292	1.0134024204930587	1.0473646014948705	1.4143463325990544	0.44349883920354277	1.3587744539059077	0.9010257580710489	0.9386211808523319	0.6417027236693201	1.0920229382109108	0.9911246082641411	1.024181834955832	1.4187591624031444	1.551732420469876	1.1052085878740454	0.6036899650935871	0.9818336662547449	1.100536239332229	-1.2064508774674265	1.5148541130297741	0.6026143269978019	1.67473837889718	0.9650671539120647	1.435233129585129	1.2552869498471628	1.080788687535427	0.9274277147675964	0.7932949173245177	1.0547971700227685	1.0252421668288518	0.4156427695004836	0.4292748028209301	0.6443509821032601	1.208512047623254	0.9727200282192656	1.7124298646382747	0.004620717065977812	1.2091072818172721	1.0025278846875676	0.9657881612674847	0.18681956311066314
Anti IgM Abcam	1.816110473258251	1.2425763837271209	0.8178815105417668	1.5134935980795223	2.1678967151107464	2.277956101554936	1.6111692897421594	0.13377927350699256	1.2890793253832207	1.6554863561415927	0.7035385254639253	1.5402858740289214	1.4142429099511062	2.206324688391297	1.5883023388236115	1.2365743122169635	2.0841309107218104	0.9424590767871576	1.3418548476315888	2.102032901349376	1.0084817218469821	2.174284671093515	1.6903298018886554	1.1636814463361045	0.771259023979272	1.2979857885278268	-0.14529281400972763	0.19230226975370512	1.3293982968470672	-0.45427561859069504	0.9450159045798499	1.9341139509663479	1.161845045198924	1.800581777883117	0.4655954996996312	0.3967579640846092	-0.04967723744525646	1.9577112248567485	1.0893955996544356	-0.3610842412106323	1.006521373777237	0.967715949465213	0.7226797944446451	0.5220036532890198	-0.5935738517235846	2.0061357340568655	0.2839219606734371	-0.006820939931963028		1.985364557923636	1.3096373865984043	1.7141731403231075	1.1179994400758821	1.211883091428045	1.219620425115981	0.7687194568908068	0.7885585542584757	0.2790595667190438	1.3121086515622369	1.1602038751881665	0.8095751840692541	0.5382442354593927	1.5139543420976749	1.2965140593073752	-0.08224681280187515	0.9895500651156733	-0.3312067961200561	-0.429903162294569	-1.1617417093385616	0.6520404286952204	0.4224063331800108
Anti MBL 	0.6537402401030938	0.41380539771484387	-0.3302555105921055	1.1942420872834958	0.8909527104389078	0.3193630209565002	0.26048259232129223	-0.2930181896433253	0.7295115401408447	0.6245739497624573	-0.20770453888736393	0.5824926558737438	0.8808919342281446	-0.05065283706723663	0.2419313760336689	0.3815992810426146	0.5173098283129784	-0.4887123695598529	0.34836661914559286	0.6773936377417387	0.2612430647580882	1.586984070022253	0.4207958433511182	0.8625249844432635	0.1854539327676914	1.4969660758408063	0.48625590380922673	0.32384983034900394	1.336817691453294	0.7863884224029718	0.683420913684241	0.31974908445708644	0.743408439992335	0.5706976019291908	-0.07346806385577312	0.5336019820708051	0.5939204120466719	1.1394037318218593	0.3595180979089402	0.9466027961048603	0.8140582194954301	0.5875134083823674	0.9724424691835306	1.0651456500831815	0.5552941653699172	1.003970632277978	0.8310102748129977	0.9030149393033298	-0.6463630453852993	1.183547701775914	0.5248592091130738	1.1758329936748395	0.6807472127020279	0.7433234304712509	0.8341958099151493	0.5940312860553942	0.5004998001607804	0.9202187815102767	0.6736565186872866	0.7140847798697487	0.48762041431244224	0.5262061570390825	0.42043064005229125	0.8836634639710479	0.635093584552032	0.6188387910323395	-0.07150310367200403	0.6936751404246521	0.49313070276466603	0.6523068886684821	0.3377077731387259
Anti Galectin 1 	-0.907892088788038	-1.3307905590614504	-1.7452920971776962	-1.2661814790817227	-1.469157683068501	-1.9900720516845165	-1.5165652155967375	-0.9302212004098592	0.010679713520272327	-1.3933881477115018	-1.6485763362909092	-1.1665826804242467	-0.5001200073327874	-1.3347984183841333	-0.8389916088340232	-1.4741957693663015	-1.7118094558808725	-2.6772314177090193	-2.1769004420646056	-0.838911059728264	-1.7613378614863144	-2.3832875672874727	-1.9634072334229609	-0.8666958747577177	-0.060067510094586905	-0.1294711686045191	-1.7563345003648716	-1.0899519045355384	-0.3210483726689033	-0.8145749700561731	-1.0486729599643625	-1.8643113122101767	-0.04280252853880273	-1.0593810001517914	-2.188277214096602	-0.8923660042310148	-1.52589934413948	-2.2113220937982723	-1.5666217612837552	-0.7510666839550395	-1.266391295795466	-1.136594468728979	-0.843760574262458	-0.7950546931679195	-1.0745177491344489	-0.6835572643055476	-1.2549647864432223	-1.8230978693341666	1.5360529002402097	-0.9433448729787451	-1.8935119893290302	-1.3431864772648991	-1.3454110554806176	-1.9789608657356887	-1.4716725910742343	-1.3112757423119743	-2.4346205754952557	-0.6226835439492241	-1.1503064947205324	-2.0262578036870567	-0.9985981864594919	-1.2554727487962374	-1.3794290356244223	-1.3463470193768599	-0.9248930233697733	-0.9368239715732374	-2.1301018116897064	-0.8381459332543487	-0.9958395212819592	-0.8765336934641014	-0.9519827501918599
Anti Galectin 3 	-0.9551137879589118	0.3388812107573621	-0.34425690629021344	-0.172872348460612	0.4982020405616578	-0.5099983911080537	-0.4518892994150344	-0.7624215247882652	0.34413065186493846	0.46858747212647994	0.035327933231159875	0.5537689917938993	0.5050257381023582	-0.2636062143895939	-0.3047041997654201	0.07095941990871414	0.2947184304941984	-0.7484254330260862	0.4111296023948454	0.24432711355364506	-0.4285503028183417	1.6136128270310075	-0.040928409876544995	0.19103738784204735	-0.03006845364172484	2.1843102632510267	0.7779877447793745	0.4196261110761856	1.5140855577073	0.5975419530792034	0.6318451793760512	-0.06962822657231936	1.1305047958188192	0.5108544142471564	0.053388617618382185	0.7102572811873283	0.6407654371827567	0.8488857271518202	0.4564697943897531	0.7294019768061379	0.8195892759544047	0.5704401897327162	0.9734918151431534	0.8528940632019929	0.6894047047956845	-0.028810440613825577	0.8399028520069958	0.9107326619029126		0.8084671364881527	0.8576215044231313	1.1189683332584912	0.7342402881002651	0.9702207088718924	0.8422322089365469	0.8747908319915462	0.8271080154865182	0.7828541537273853	0.8849224060136256	0.7023782891166921	0.5582659515452392	0.4049831846279577	0.05538812327689535	0.5488890371700195	0.562095001451783	1.227822726191348	-0.18613823032093355	0.9314000533372451	0.5003599411210349	0.7545806936585318	0.025054889788195436
Anti Galectin 9 	1.1386262683534463	0.534976144396073	0.24260571794907523	0.3462858942610023	0.8123369625101485	1.306886655487096	0.22857125052501154	-0.44095432085136776	0.7887611293101459	1.0308985245544995	0.33414418609589525	0.8340011678595541	0.5776704945874547	0.6938406700208785	1.003598880181555	1.124571490909906	0.3394790880993271	-0.4841258060111025	0.437669884380572	1.1790937150261496	-0.9843430962881671	0.6213309963564658	-0.03031722019523422	0.8778445426045592	-0.9349650602498205	-0.9152438422831394	-1.2528374704486258	-1.8088282258168304	-0.08708477611879535	-0.7875281773186557	-1.564942142048584	-1.419258424867432	-0.22869140453186115	-0.8566507911486347	-2.2750285191323267	-1.8714234585776637	-0.7669712883798858	-0.23007084554815532	-1.52292791498563	-1.9956905122027524	-0.49217815703686313	-1.3729472627911143	-1.2277649863473201	-0.9488774663031062	-2.00598977556121	0.6684646684226914	-1.020884285186625	-0.7717895973893377	-0.9125371587496606	0.36310929329086855	0.43737580940413295	0.4454361727718784	0.2139678410030792	0.1539673612805205	-0.7668063504204596	-0.6182343023084287	-0.2441911832019334	-0.31376191265148407	-0.7688267205464755	-1.267452748011413	-0.9599858106133718	-1.5859194164934751	-0.1816497581822875	-1.6131572731181218	-2.228204792035336	-1.7222729191461839	-2.972473499330588	-2.333598788664094	-2.471692325051386	-0.5810181987248115	-0.36781078523904015
Anti NEU1 	0.4477685885849424	0.4428437399364847	-0.18851272670810215	0.31619457151830366	0.7545508593175753	0.669975930702585	-0.01774663280039524	-0.5432827885736319	0.8547160308872274	-0.6132353726358238	-1.0738565273068499	0.3305002499990084	-1.0421546697470252	0.002056109794046809	0.295593335515906	-0.8444474818888531	-0.9070816191565968	-0.6968113970511877	-0.42785885868461904	0.6391739382757344	-0.6172003213974403	0.11877132562235049	-0.8022940177788263	-0.9945079466277242	-1.3370891037469428	-2.791704865675587	-3.4208960152350842	-3.0950650294070114	-1.75996098371692	-1.4591545283053644	-2.483719378715675	-3.6129229092538315	-1.1417630429291419	-2.3304850478504893	-4.456879787283466	-2.7748573917733004	-2.4343282334252456	-1.1178526720961963	-2.8576238974184642	-3.329941582430917	-0.7949052603132439	-2.182220979930093	-2.9987782710756545	-1.4314593291455713	-2.691281945814966	-0.445624548904621	-1.8623574321042946	-0.8774987823839828		-1.5638213535928696	-1.4245368194286776	-1.7074805817097096	-1.5654838407630154	-2.5646544598337444	-1.659193526247111	-0.8612455097150489	-2.0255919896316272	-2.5752611588604184	-1.5853874689634164	-2.864452562689298	-2.8187049751705353	-3.3248776951850263	-2.106390615131885	-3.79573181838823	-1.9464914366322619	-3.9118196288525	-5.243043922967957	-2.4115604416292356	-4.9627209440760085	-3.3136627930410874	-1.510314236887006
Anti NEU3 	-0.8812699023624715	0.21044362648406112	-0.2747302342616118	0.09111858113092852	-0.6555578148927395	0.5099184925061055	0.25860066645218427	-0.9819262409444804	-0.16920063424374943	-0.5213330695570353	-0.7271740420013316	0.049941939942807385	1.1031552487040643	-1.243380898288269	-0.3745282600948234	-0.3460216616239942	-0.3005399350114254	-0.7435504612189776	-0.707506344278045	-0.01893342082472461	-0.3127401435945696	0.8535695658554716	-0.2538812856042981	0.5988125019971338	-0.08421503472091359	2.1317592678397843	-0.4821103601315507	0.2866025197222768	1.3391764103372346	-0.1824539024397069	-0.27382738550090774	-0.7527212801665314	0.479331275140597	-0.27980965555076215	-1.1984293549830976	-0.31162290672047044	-0.33337127304116615	-0.31535714425380673	-0.3479716629570081	0.2498864066343392	-0.20657688877019412	-0.3888057251471784	-0.05787893352272085	0.04072951213765739	0.14793169400390532	0.24162599633065596	0.2732323556647333	0.10514655827212563		0.31807390680331327	-0.35594075986334683	0.5305729811332581	-0.23809726371820591	-0.3525591203840216	-0.16747174411392377	-0.2606503235549066	-0.6316641091817268	0.44618211436521915	-0.2228260965829305	-0.28195403791168727	0.22357147434273555	-0.03773080085047611	-0.07332820116727891	0.16737085742297397	0.0785957480476661	0.3772897343925615	-0.8647461646223148	-0.011948358163312597	-0.16666601136156264	0.22416729990298254	-0.27992366645552175
Anti PolySia 	1.7914117845928659	1.2312320438306574	1.7648878509514476	1.3652021926685383	1.4546982233021089	0.31398104623460754	0.8288880441433366	-0.5645979190190021	1.1687013706143048	1.6973832931291586	1.4193089526900613	1.473074198641849	1.8144719114394214	2.2575806826111253	1.6260079121612712	1.000224862325386	1.3922117918876982	-0.2587904537779035	1.58146800695273	1.7629463832186971	1.4289711899893907	0.8993984148319167	1.219870429137337	1.8609604331865421	0.3163143926473744	-0.2559282747519836	-0.23648011717136094	-0.019287967551058778	-0.46099515820291204	-0.38299591524679877	1.4012508717219925	0.2687879623072805	0.6084622499818954	-0.09357872272119101	-0.6567566182351818	-0.1071063958796149	0.27871878185345417	0.23816661889822616	-0.40965186472076986	-0.19094158259632724	-0.10389717903594839	0.49467303875453145	0.4233558980015072	0.17060568274203008	-0.4381737836368911	0.49638171368610917	0.1474941379592444	0.18635602979243276	-0.036707221640447735	-0.35755567124419113	0.23620641986447724	0.37444436286249394	0.6740474337674671	-1.0844291763849183	0.39973759410124016	0.15837953617833106	-1.5058293437826316	0.23767436868008918	-0.2357033082548655	0.0791365622599295	-0.6726417245008227	-0.5872531414078619	-0.551434620457564	0.40901099626887283	-0.2231310999437644	-0.2988779674454374	-1.6747158986732946	-0.0919535789870984	-0.8451884285889175	-0.3347950643978267	-0.4744738684621802
Anti Ficolin-1 	-1.430962574952653	-0.7044907332736612	1.654056549323672	-0.9119816602628039	-0.8400652427102786	-1.2339148456460762	-0.5389112575796648	-0.6432649249596674	-0.29940398405481206	-0.9661885263178553	-0.10123382601561061	-0.07962721264634473	-1.1571779900656667	-1.0499251198434665	-0.010963947632682526	-0.8404253779628047	-1.39819404301415	-1.317113532932684	-1.00875754738301	-0.06593796959792673	-1.079301704662112	-0.5902681926333878	-1.115995272917493	-0.7321425186998083	-0.05275080841850524	0.10234093623217883	-0.97151179168116	-1.043654754113224	-0.18555725188684172	-0.14790368489583683	-0.6023954189891635	-0.20349319617996378	-0.9735175385357755	-0.5105105738089643	-1.867438823627668	-0.5763000439738365	-0.6030840693639974	-0.45055528249792276	-0.7462736659025649	-0.07044493193025728	-0.7849286088717812	-0.2871423197623391	-0.16947486290072536	-0.2862819075926985	-0.6921493458325703	-1.0547397256468987	0.7513119204811107	0.045640172034894726	-0.01872720806890538	0.4586595207914211	-0.666526654785735	-0.20032137876539155	0.22921067459113773	0.5024796067098392	-0.7577776086645943	0.5236667922294505	-0.8849044085006051	1.8298695021321578	0.20900383190037353	-1.0939408150093048	0.1645449270470075	-0.5105254571956169	-1.4694205816386336	-0.8694495179040197	-0.6632058180466991	-0.7561288599322951	-1.2098368835682445	-0.4586742053404667	2.0892062114112977	-0.5092608940900006	0.08931606079522846
Anti Ficolin-2 	0.7231298783668997	0.6559071614847726	-0.6678311910610982	0.99496412826841	0.7334397945227866	0.5470954873639386	0.2987797429233092	-0.7172246109870931	1.092567172391965	0.5040983976246332	-0.1482242966904279	0.8012725936106361	0.24660469699741186	-0.2705817091040236	0.29189420127499566	-0.2503764395333201	0.37954180035663215	-0.6422062857054203	-0.07337692710208402	0.915100326078351	0.5228305992602664	0.4521455633590737	-0.17660289404969268	0.4598261458439771	-0.10680113546481292	1.084852416198801	0.5728509048333469	0.5950744344296617	1.2309257283965749	0.163835893678644	0.5932206207788572	-0.06328931660127288	0.6504582414414725	0.24718055898664085	0.12683742413810734	0.5262864299592309	0.3663309388435598	1.0987015810282232	-0.0867285786408747	0.3118961332282701	0.33373926255390124	0.13302305716328439	0.7240741927825272	0.5432140896737065	0.2567211611959894	0.22099369913055034	0.33231413571356444	0.5265013442829081	-1.1429177455104707	0.41850727204438215	-0.19215476534927345	0.878873893841211	0.5588417070059507	0.2900002837586907	0.3895402810591736	0.22783439733288968	0.02172927397791477	0.4038134311585182	0.42271049832839064	0.5185066566736242	0.16600709838569105	-0.06634065456906355	-0.352724075058145	0.24748844205912401	0.34944498462937834	0.2300181249827585	-0.4028118139581075	0.5328809980790654	0.39581259028624804	-0.7410344823558854	-0.07008896984642152
Anti Ficolin-3 	0.24088533422038075	0.11288183517112818	2.1609648445470087	0.11128751207538405	0.010343161259591465	0.4201936953750874	-0.07421591363180587	-1.1426814158255485	0.3726456532576874	-0.20747571900243658	0.19415030865486033	-0.4427082184209443	-0.5000148993052664	-0.7035940438648909	0.634562701508877	-0.1996284237694671	-0.5265426124924423	-0.6568890700417657	-0.3186355290123121	0.41201731430021166	-0.32927082419653014	0.36406906218675417	-0.7448270520406077	1.089174274820995	-0.007516203577376006	1.070710902000466	-0.05621251790554447	-0.31891182982546395	0.4598653659025632	0.8154095726759494	0.180528850631101	0.4818660546526859	-0.12095325223143971	0.19009880416546684	-1.242084638398576	-0.24154275151556287	-0.2298170208010296	0.4990152398409579	-0.2890112614484761	0.8053563580929338	0.23053675072701182	-0.02530852351726109	0.12409727423005038	0.47762164456035144	-0.10930663191928279	0.4602331826858423	1.1375856317578412	0.7410614788341707	-0.9627014585770246	1.8174316419630872	0.2532191391848828	0.9036903490188501	0.998129137029153	1.5648870690674541	0.6306501661961829	0.7708097673566014	0.0633616146574627	1.8595303923741981	0.42256664682839684	0.11347730764679036	0.2241361182084943	-0.32524955023012375	-0.6770465265272372	-0.11449704626167016	0.35342981063819484	-0.1359761258226385	-0.9933591020011479	0.014065950814631486	2.4883672478986316	0.42701792312021175	0.20711134221082855
Anti MASP-2 	-0.6787856978573954	-0.5373658885096395	-0.5006426006938003	-0.8889020500279938	-0.7906217260942636	-1.2964885089639653	-0.3513087890434879	-1.4794834181742964	-0.6034386940457253	-0.6460151460671724	-1.126191443415027	-0.5458470587421046	-0.8836859043159558	-0.7468168060259791	-0.46588681388889164	-1.1277567028652755	-0.9917624850944619	-1.5357203918646338	-1.2165314137497623	-0.7318364151095164	-0.43807749020983544	1.9996867326909582	-1.090161162842227	-0.6684512191067634	-1.1689929114120174	-1.1676647618624325	-1.2062531333925683	-0.763738459379547	-0.8994463350468644	-0.745839906202521	-0.5288584868441877	-1.1155221525582844	-0.7485075212964426	-0.543834957977971	-1.214463962815135	-0.4217247349810643	-0.893679089886179	-0.9056139650241735	-1.4055981665744839	-1.0348718798385588	-0.7104611187512856	-0.27890359947926174	-0.22424738867497584	-0.524445912216257	-0.7510211893876252	0.3384875355832448	-0.45473696707545697	-0.03438360234719533	-0.5145731728297581	-1.8638774395265985	-0.8906983043446627	0.0012885301118325107	-0.2336044897444567	-1.2616922725453115	-0.5739151008127416	-0.28147186397052326	-1.7367959699137088	-0.9043463708734436	-1.0102082885730663	-0.8180038518464147	-1.5550538545167758	-1.1727561905289043	-0.9789361996646522	-0.9323417407591574	-1.0435226100672395	0.017537960785134164	-1.4624719778904967	-0.5721912429058439	-0.9065146230693117	0.24253933026623517	-0.8253537307495358
Anti MASP-1 	-0.07257898676687712	-0.47450717465973874	1.860849873910208	-0.12686616746874785	-0.6075840281985545	-0.7170261138343658	-0.25588451665095463	-0.5544961440524289	-0.3300702741008766	-0.1584553710426003	0.2565746641707761	-0.08535548032913158	-0.7448424803104247	-0.8892037120844396	0.5904947913804325	-0.5080440919903983	-1.0628063617044554	-0.9594421338244684	-0.7035786139263028	0.05682009487628823	-0.834311440572922	0.5873214072387912	-0.9125095985729162	0.03239253313251442	-0.017620145872823692	0.7751437617534199	-0.5132544268166475	-0.5154453946151387	0.3518416578737837	0.5084731851571227	0.35225847001268856	0.5098955065325826	-0.32630618073227624	-0.3861619795331138	-1.2360117884783102	-0.4455947899255214	-0.5191038890056898	-0.10267795920456368	-0.5306141433876626	0.4011239415004342	-0.4828093982485579	0.015940995947155617	0.19544671170230923	-0.05282337933051138	-0.5547870418774413	0.6219165715747393	1.126438639209237	0.5833217568720525		0.2954565731195086	-0.009950325708581285	0.061467319045696564	0.22356856243901937	0.7521887420848521	-0.045640383419768796	0.7813131782388297	-0.9369754754333417	2.64897469466485	0.6410044978704312	-0.8581476189383163	0.5548712078033764	-0.26900059040559327	-1.0746472443972286	-0.2725307260123482	-0.316605636743734	-0.8902960743146392	-0.7539419692001441	-0.40800107483534154	2.5416723292049004	-0.03498060265080372	0.0479092530550995
Anti D-dimer 	0.1324532775634565	1.6854091151688384	1.5400539082711788	1.9819374689448441	1.7706458119990904	1.1553410487054463	0.08528815798106054	-0.02674031416135093	0.8368807314435861	1.8138201956867184	1.2207988625661899	0.31923066506015213	1.4763279428093317	-0.5343698034104469	0.071583358030569	3.37080813736038	-0.7463945988256999	-1.2291311393269047	1.7057739438449715	-0.5335514204167952	1.6022174878008102	0.6602328330885875	-0.19969018416756487	4.223726785537418	0.29893001820072	1.600838046525076	1.2073602456201982	-0.03641645758860311	1.081100349516614	0.5276438808028758	0.3008124862330415	-0.3554110503204985	0.9563040400946039	0.16277417535756808	-0.7388268880486751	1.313725098106897	-0.1656045986291341	0.6230836946685004	0.21269877922337554	1.51982691062484	0.3920557231316894	2.0764702645566544	0.5355365851165244	0.9893284544925948	1.3705196252917977	1.641003561354963	0.5509629816964122	2.398729577833182	-1.921997487998727	0.1029393426351214	2.397830012518845	0.41584878052344637	0.5893258577961807	0.5223131511823413	0.26043424516872804	0.4043502494022756	0.5658795363471919	0.7079360267874687	1.0216503334330498	-0.3587891331109681	0.687680988965462	2.6411917882642584	2.0257317419581518	1.0450845654013425	0.09860870557751014	-0.1794398297744625	-0.36067659219635473	-0.03752643284003003	-0.08930319210183911	0.6908327007997739	-0.06406534604956192
Anti P-selectin 	-0.40814272241856187	1.2665108998765775	0.23310148929271832	1.0041739821989193	-0.06692868653108885	-0.005629448551897341	0.03813435530026782	-1.0626220118828347	-0.5651641279744344	0.5777964697860564	-0.20253745053380076	-0.6152045610750073	-0.2851074956500894	-0.6852115479740419	-0.31321451965087227	1.5450342925921046	-1.1665435726815419	-1.832691022630075	0.2896815298933107	-0.37167595201756526	1.0128124318259275	0.06659873636628863	-0.6553795892751698	3.1784329395327915	-0.3565535629883887	0.11037796165750667	0.055070829647054974	-0.5505520108877748	-0.1841852981798641	-0.20252566252197693	-0.6573456220072003	-0.20757504568013055	0.45026554652014805	-0.0014256188321854308	-1.3028850065935633	0.19470972187649596	-0.16090709565517233	-0.7056077265781727	-0.41966251824408723	-0.057036323935549846	-0.031340060164136326	0.2419594964465432	0.21724285436550742	0.15325619000254884	0.06500383618342878	0.1419563216555594	-0.3351392980600284	1.170585006221501	inf	-0.37901911234094277	1.0620341192869291	0.10605278535057806	0.3356438768883925	-0.20946654408750187	-0.10036742642498195	-0.050920103052339474	-0.1375221266158574	-0.07116211834818119	-0.023800185418309826	-0.6259434874680764	-0.38596376250119624	0.9055314379157798	0.7849267346051813	-0.03971468029607406	-0.28480698644107816	0.07351224592390515	-1.0609596605515288	-0.20172063831166262	-0.5525270482046484	-0.6183962525239434	-0.1879185244496512
Anti E-selectin 	-0.051624410807253086	0.29384195039873995	-0.47215660260561726	0.7976577220081003	0.3299816079276284	-0.35379978316626626	-0.522666519736447	-1.460129363012207	0.34073489307829674	-0.2178045611167427	-0.6627697473137065	-0.31545514078895387	0.5497930994351751	-0.7327168924814623	0.15917830127094615	1.4573379857543174	-0.48337812892750415	-0.6823324454760078	-0.2818156924873802	0.35886057800063503	-0.37652751793459766	0.3856519092855968	-0.8668142206181908	0.9671174096558859	-0.17573769765270944	1.1831376108852265	0.023881597743945424	0.22763963248276092	1.1905175559542438	0.040388148256876005	0.26091045941217594	-0.4413020982338035	0.5243275658702763	-0.04435898477797119	-0.6176188243526846	-0.0653426989779782	0.07023113142711339	0.01613407612571907	-0.3587464220286172	0.2576514769862914	0.17394284006927105	-0.4915041302336387	0.22801357821463838	0.5210300502835612	0.20786463620882617	-0.12846015176797718	-0.007504051902519709	0.3474407285771813	inf	0.6474517981766275	-0.20909386407805103	0.4611640410228207	0.32555224186507065	-0.12217873310223908	0.18840619612464327	0.3282103522490736	0.05822082879423543	0.6816340812069378	0.3171891826378113	-0.001601644974405234	0.07505146841291953	-0.2747899750152278	-0.6431649549255024	0.24198277849260316	0.24594288229330216	-0.06413923832172073	-0.9141306392181624	0.3186142478316107	-0.2374323901686529	0.1964881040858081	-0.04496269433640056
Anti L-selectin 	-0.13460114711253524	1.1817041034772635	-0.5778545283844018	1.2976692133868022	0.4763415029935067	1.4334393845519817	1.088395486922203	-1.0787412598008432	1.242824609343379	0.12293089256996498	-0.737760809080312	0.2325422641698079	-0.6445742466159952	-0.33445793454250883	-0.02675283909306452	-0.03698679153763048	0.5877924103659136	-0.7985004204387084	0.167305907491063	0.10953552520070182	-0.9213105372286682	-0.5279091139533212	-0.10284400365267975	0.7685454909190244	-0.2721461394109466	0.4308778521525608	0.1462123931921445	-0.15304265707554138	0.3440386805937785	0.20555933393879744	0.24615996355571693	-0.3826284232906481	0.19125926231831905	0.21429649952031166	-0.3778030651062127	0.43435903448125457	0.2361092212540217	0.024196603964636805	-0.11026602538740851	0.26471380912145703	0.5317201516538619	0.18633677992173273	0.508393626613489	0.5489732840826766	-0.12495404303599217	-0.6592936223883004	-0.05855263014927667	0.5984460532345841	-1.1317898725555413	-1.1093845943536353	-0.04938951962979201	0.5688920471199642	0.47579291509580013	-0.04443656299528106	-0.08509832328900047	0.05811900212232932	-0.1772074834216882	-0.10134334011563262	-0.040040394752771206	0.050421661513187076	-0.7519766710358521	-0.47951597406118607	-0.7391343955195985	0.08738313374147416	0.05964200085716355	0.31378988735031405	-0.9913735833747744	0.2091627707794345	-0.11731110830761314	0.3011190769977699	-0.08905192823326706
Anti PSGL-1 	-0.04766540095582155	-0.12557193242393694	-0.829798004278562	0.35154918253491957	-0.08545930362547789	-0.20227992802180864	-0.3030815260299919	-0.5672215792121703	0.26316868071699234	-0.35690593625690326	-0.7541355089788312	0.15109106986807766	0.181279810360989	-0.46461861567416346	-0.3892448770921225	-0.5482403233746643	-0.7093035366711128	-1.3939246737910294	-0.693878616678049	-0.26280950343328946	1.3638673891732676	-0.721473350037514	-0.6450323225817176	0.28856638689141656	-0.5716262697996014	0.02734229468098242	-0.5054581207659324	-0.8525055480325879	-0.04097464889569366	-0.4032330484034313	-0.054381710355459086	-0.6223592376809699	0.15584779982231706	-0.1784502604329485	-0.910007298935778	-0.1626020363073683	-0.38320761076168625	0.18651396564782022	-0.060738904873602985	0.13535727529348493	-0.13386427293603298	-0.1887203302411741	0.150011435154668	0.144831648966879	-0.35598961053793665	-0.24253821901150496	-0.11552831242236447	0.7555807010572567	-0.29218075149331013	-0.7985753531607555	0.1845896642029913	0.054810391252616886	-0.9989911952425994	-0.6268417820843899	-0.28430441926267	-0.14311698158061226	-0.7000131353693839	0.3551437415420641	-0.3738977604255185	-0.4337223409222235	-0.9192469117674035	-0.25007455746908	-1.0382204866042857	0.09987568893361304	-0.1632941492108347	-0.6036703658682288	-1.0883013644138635	-0.16194452944765603	-0.5712511462251857	0.14235514704017463	-0.08730788500452247
Anti ICAM-1 	-0.4389348863057985	-0.5229804728077936	-1.1590714633859804	0.012882808666977275	-0.18325381755375564	-1.0590798055852564	-0.8150854473606461	-0.9902547816446464	-0.051966804579563576	-0.0004463622403606772	-1.1985171147606368	0.27338434915387955	-0.502822032904191	-0.7956595575634599	-0.6680422939566362	-0.232582435653052	-0.4293728424043326	-1.5251361477673808	-0.49741291499241846	-1.0343545223351305	-0.9637410709157368	-0.9037312357005268	-0.6698606564507152	0.036432180045911665	-0.32116761350471273	-0.043989434200864076	0.013837048762909063	-0.31453898670206126	0.07709283302091618	0.18349784557169932	0.1860216820712789	-0.36378864561699836	0.6360361321970077	0.33769162828520627	-0.37212834673528133	0.42296927940834655	0.2165596014130478	0.20938160358726882	-0.012621583152563665	-0.039827664261042964	0.4947713212181355	0.2410453382743174	0.01887858921964288	0.4284178742759737	0.1286397703172656	-1.7236262825260378	0.2123285292155612	0.4618125374539719	-0.7658782860814449	-0.8039941441554996	-0.18678319609531063	0.2859918649460725	-0.8607549165344096	-0.6149610590853594	0.2727911125062506	0.20334318701019186	-0.785660720264458	0.034712887355862775	-0.45170097147463856	-0.4422734271960328	-0.6024836269283834	-0.6972294041150753	-0.8228714818611267	0.3166171227978094	0.038600284532854794	-0.48957042333151324	-0.8235979254775476	0.00937638071191653	-0.3030384530928481	-0.17205363246930805	-0.4166349048015261
